,App Id,Name,Developers,Publishers,Metascores,Owners,Genres,Tags,Price
14,1160750,Grim Clicker,EvilCharm Games,EvilCharm Games,n/a,"100,000 .. 200,000","['Free to Play', 'Indie', 'RPG', 'Early Access']","['Clicker', 'Idler', 'RPG', 'Free to Play', '2D', 'Indie', 'Singleplayer', 'Side Scroller', 'Inventory Management', 'Casual', 'Souls-like', 'Strategy', 'Pixel Graphics', 'Automation', 'Character Customization', 'Fantasy', 'Hack and Slash', 'Action', 'Early Access', 'Dark Fantasy']",$0.00 
15,1160760,LOGistICAL 2: USA - Texas - Bundle,Sacada,,n/a,"0 .. 20,000","['Casual', 'Indie', 'Strategy']",n/a,$10.49 
16,1160770,家园VR,家园工作室,家园工作室,n/a,"0 .. 20,000","['Casual', 'Free to Play', 'Indie', 'Early Access']",n/a,$0.00 
17,1160780,LoliTower,XCGames,0Cube,n/a,"0 .. 20,000","['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Adventure', 'Indie', 'Strategy', 'RPG', 'Simulation', 'RPGMaker']",$0.99 
18,1160790,The Legend of Dark Witch Renovation,INSIDE SYSTEM,INSIDE SYSTEM,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure', 'Anime']",$6.99 
19,1160800,Rainbow Robin,DigiPlox,DigiPlox,n/a,"0 .. 20,000","['Action', 'Indie']","['Action', 'Indie', 'Nudity', 'Fast-Paced', 'Side Scroller']",$2.50 
20,1160820,Bewitched,Graven Visual Novels,Graven Visual Novels ,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Adventure', 'Casual', 'Indie', 'Visual Novel', 'Anime', 'Magic', 'Great Soundtrack']",$2.99 
21,1160830,Sensible Blood Rugby Sevens Demo,ben chauveau,ben chauveau,n/a,"0 .. 20,000","['Action', 'Indie', 'Sports']",n/a,$0.00 
22,1160850,Black Office - Entertainment Department,H-Keration,GCG,n/a,"0 .. 20,000","['Casual', 'Strategy']",n/a,$19.99 
23,1160870,Dinosaur Hunting Patrol 3D Multiplayer Online,Vicente Rosell Roig,Vicente Rosell Roig,n/a,"0 .. 20,000","['Action', 'Adventure']","['Action', 'Adventure', 'Dinosaurs', 'Multiplayer']",$0.00 
24,1160880,Paul's World,Cloaz Studio,Cloaz Studio,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['Casual', 'Indie', 'RPG', 'Adventure', 'Strategy']",$1.99 
25,1160900,Antarctic Girl 南極娘,Antarctic aliens,Antarctic aliens,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.99 
26,1160920,Food Truck Simulator,DRAGO entertainment,Movie Games S.A.,n/a,"0 .. 20,000","['Casual', 'Indie', 'Simulation']",n/a,$0.00 
27,1160930,Fantasy Grounds - Mongoose Traveller 2E ruleset (MGT2),"SmiteWorks USA, LLC",,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']",n/a,$49.99 
28,1160950,Yomi Alliance,Bruni Multimedia,Bruni Multimedia,n/a,"0 .. 20,000","['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",n/a,$19.99 
29,1160960,Jigsaw Puzzle - Expansion Pack 4,Jigsaw Games,,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",n/a,$1.99 
30,1160970,Paradox Escape Route Demo,DKC Game Studio,N/A,n/a,"0 .. 20,000","['Adventure', 'Indie', 'RPG']",n/a,$0.00 
31,1160980,Legendary Arcane 2 Universe,Maxime Côté,Côté Brothers,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Indie', 'Action', 'Adventure']",$1.99 
32,1160990,Morningdew Farms - Cheat Map,Vivichibi,Y Press Games,n/a,"0 .. 20,000",['Indie'],n/a,$4.24 
33,1161000,Discoverer,GEOMETRIC BYTES,GEOMETRIC BYTES,n/a,"0 .. 20,000","['Action', 'Adventure']",n/a,$0.00 
34,1161020,Arbitology: Dei Gratia Rex,High Tower Games,High Tower Games,n/a,"0 .. 20,000","['Simulation', 'Strategy']",n/a,$0.00 
35,1161110,In - Sight,Liang Zou,Liang Zou,n/a,"0 .. 20,000","['Free to Play', 'Indie', 'Simulation']","['Free to Play', 'Indie', 'Simulation', 'VR', 'Dark']",$0.00 
36,1161120,A Ghostly Tale,Renee Beaulieu,Renee Beaulieu,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'Gore', 'Violent']",$1.99 
37,1161140,Speakerman 2,Radoslav Minkov (The SektorZ),The SektorZ Network,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']",n/a,$6.99 
38,1161160,talesshop puzzle 테일즈샵 퍼즐,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",n/a,"20,000 .. 50,000","['Casual', 'Free to Play', 'Indie']","['Casual', 'Indie', 'Free to Play', 'Puzzle', 'Anime']",$0.00 
39,1161170,The Rewinder,MistyMountainStudio,Gamera Game,n/a,"0 .. 20,000","['Casual', 'Indie']",n/a,$0.00 
40,1161180,Funbag Fantasy: Sideboob Story 2,Waffle,MangaGamer,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",n/a,$44.99 
41,1161190,Natsu no Iro no Nostalgia,MOONSTONE,HIKARI FIELD,n/a,"0 .. 20,000","['Adventure', 'Casual']","['Nudity', 'Sexual Content', 'Adventure', 'Casual', 'Visual Novel', 'Anime', 'Gore', 'Violent']",$29.99 
42,1161200,Foreign,Ilan Manor,Ilan Manor,n/a,"0 .. 20,000","['Adventure', 'Indie', 'RPG']","['Adventure', 'Indie', 'RPG', 'Open World', 'Story Rich', 'Action-Adventure', 'Third Person', 'First-Person', 'Action', 'Singleplayer']",$12.99 
43,1161210,Ray Versus,Yosian,Yosian,n/a,"0 .. 20,000","['Casual', 'Indie']","['Casual', 'Indie', '4 Player Local', 'Action', 'Local Multiplayer']",$1.99 
44,1161220,Time Squared,FUSIS Games,FUSIS Games,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'Early Access']","['Indie', 'Action', 'Adventure', 'Early Access', 'FPS', 'Open World', 'Shooter']",$14.99 
45,1161230,The Real Man Summer Championship 2019 - KIITOS SUOMI FINLAND,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
46,1161270,Freud Gate,Sailors Moon Studios,Sailors Moon,n/a,"0 .. 20,000","['Casual', 'Indie', 'RPG']","['Casual', 'Indie', 'RPG', 'Walking Simulator']",$3.99 
47,1161290,Last Rose - Soundtrack,GNATINK,,n/a,"0 .. 20,000","['Adventure', 'Indie', 'RPG']",n/a,$0.00 
48,1161300,The Legend of Crystal Valley,Cateia Games,KID GAMES LTD.,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click']",$9.99 
49,1161310,Letters - a written adventure Demo,5am Games GmbH,5am Games GmbH,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']",n/a,$0.00 
50,1161320,东方幻昼梦~ Touhou Fantasy Day,Abudory,Abudory,n/a,"0 .. 20,000","['Indie', 'RPG', 'Strategy']","['RPG', 'Strategy', 'Indie', 'RPGMaker', '2D']",$1.99 
51,1161330,Record Life,创克游戏工作室,创克游戏联盟,n/a,"0 .. 20,000","['RPG', 'Simulation', 'Early Access']","['Simulation', 'RPG', 'Early Access']",$1.01 
52,1161340,Alchemy Garden Demo,MadSushi,Metaboli Publishing,n/a,"0 .. 20,000","['Casual', 'Indie', 'Simulation']",n/a,$0.00 
53,1161350,Blastworld Demo,Hipfire Games,Hipfire Games,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.00 
54,1161360,Shisensho Solitaire,Nick Ramsay,Nick Ramsay,n/a,"0 .. 20,000","['Casual', 'Indie']","['Solitaire', 'Puzzle', 'Match 3', 'Casual', 'Relaxing', 'Tutorial', 'Board Game', 'Tabletop', '2D', 'Family Friendly', 'Score Attack', 'Retro', 'Classic', 'Singleplayer', 'Great Soundtrack', 'Indie', 'Minigames', 'Card Game', 'Strategy']",$0.99 
55,1161370,Darkwood - Artbook,Acid Wizard Studio,,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']",n/a,$9.99 
56,1161380,Night Furries - Wallpapers,Unreal Gaming,Unreal Gaming,n/a,"0 .. 20,000","['Casual', 'Indie', 'RPG']",n/a,$2.24 
57,1161390,Night Furries - Wallpapers 18+,Unreal Gaming,Unreal Gaming,n/a,"0 .. 20,000","['Casual', 'Indie', 'RPG']",n/a,$2.24 
58,1161410,Noita Official Soundtrack,From Grotto & Niilo Takalainen,Nolla Games,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']",n/a,$4.99 
59,1161420,Railway Empire - Northern Europe,Gaming Minds Studios,Kalypso Media Digital,n/a,"0 .. 20,000","['Simulation', 'Strategy']",n/a,$6.79 
60,1161421,Railway Empire - Down Under,Gaming Minds Studios,Kalypso Media Digital,n/a,"0 .. 20,000","['Simulation', 'Strategy']",n/a,$6.79 
61,1161430,Noosphere,KOEX studio,GrabTheGames,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
62,1161440,World War 2 Winter Gun Range VR Simulator,Monkey Reality,Extreme Games,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'Simulation', 'in Early Access']","['Action', 'Indie', 'Adventure', 'Simulation', 'VR']",$4.99 
63,1161450,Pagui soundtrack album#1-The door of old mansion,padendon,padendon,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']",n/a,$7.99 
64,1161460,Pagui_soundtrack album#2-Sam-seng-hiàn-gē_Lilium,padendon,padendon,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.00 
65,1161470,Arietta of Spirits Demo,Third Spirit,Third Spirit,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
66,1161490,MotoGP20,Milestone S.r.l.,Milestone S.r.l.,n/a,"50,000 .. 100,000","['Racing', 'Simulation', 'Sports']","['Racing', 'Sports', 'Simulation', 'Motorbike', 'Bikes', 'Multiplayer']",$49.99 
67,1161510,Lithium Inmate 39 Relapsed Edition,Stoneball L.L.C.,Stoneball L.L.C.,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']","['Indie', 'Action', 'Adventure', 'Violent', 'Gore']",$9.99 
68,1161530,Neon Noodles Demo,Vivid Helix,Vivid Helix,n/a,"0 .. 20,000","['Indie', 'Simulation']",n/a,$0.00 
69,1161550,Dungeon Chest,Shoho Games,Shoho Games,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$0.49 
70,1161560,Vital Signs: ED - Pediatric Digestive Disease Package,"BreakAway, Ltd.","BreakAway, Ltd.",n/a,"0 .. 20,000",['Simulation'],n/a,$0.00 
71,1161561,Vital Signs: ED - Pediatric Infant Cases Package,"BreakAway, Ltd.","BreakAway, Ltd.",n/a,"0 .. 20,000",['Simulation'],n/a,$0.00 
72,1161570,Dark Parables: Portrait of the Stained Princess Collector's Edition,Eipix Entertainment,Big Fish Games,n/a,"0 .. 20,000","['Adventure', 'Casual']","['Adventure', 'Casual', 'Hidden Object']",$9.99 
73,1161580,Hardspace: Shipbreaker,Blackbird Interactive,Focus Home Interactive,n/a,"200,000 .. 500,000","['Simulation', 'Early Access']","['Simulation', 'Sci-fi', 'Space', 'Physics', 'Early Access', 'Sandbox', 'Singleplayer', 'Destruction', 'Strategy', 'Puzzle', 'Space Sim', 'First-Person', 'Open World', 'Futuristic', 'Dystopian ', 'Building', 'Procedural Generation', 'Action', 'Hack and Slash']",$24.99 
74,1161600,Warframe Atlas Prime Access: Landslide Pack,Digital Extremes,,n/a,"0 .. 20,000","['Action', 'Free to Play']",n/a,$49.99 
75,1161601,Warframe Atlas Prime Access: Tectonics Pack,Digital Extremes,,n/a,"0 .. 20,000","['Action', 'Free to Play']",n/a,$0.00 
76,1161602,Warframe Atlas Prime Access: Rumblers Pack,Digital Extremes,,n/a,"0 .. 20,000","['Action', 'Free to Play']",n/a,$0.00 
77,1161603,Warframe Atlas Prime Access: Accessories Pack,Digital Extremes,,n/a,"0 .. 20,000","['Action', 'Free to Play']",n/a,$49.99 
78,1161610,Phantom 3D Map Pack I,Graverobber Foundation,Graverobber Foundation,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie']",n/a,$0.00 
79,1161650,Sakura Gamer 2,Winged Cloud,Winged Cloud,n/a,"0 .. 20,000",['Simulation'],"['Simulation', 'Sexual Content', 'Nudity', 'Mature', 'Visual Novel', 'Anime', 'Casual', 'LGBTQ+', 'Female Protagonist']",$9.99 
80,1161660,Puzzlection,MiCake,MiCake,n/a,"0 .. 20,000","['Casual', 'Indie']","['Indie', 'Casual']",$0.99 
81,1161670,CRASH THE GAME,Kev Jackson,SilverDam™,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Casual', 'Strategy', 'Indie', 'Simulation', 'Action']",$0.99 
82,1161680,Bomb Bowling 2,grin robot,grin robot,n/a,"0 .. 20,000",['Indie'],"['Indie', 'Puzzle', 'Physics', '2D', 'Singleplayer']",$4.99 
83,1161690,Jam Studio VR EHC - Professional Therapy Guide,"Beamz Interactive, Inc.",,n/a,"0 .. 20,000",['Casual'],n/a,$19.99 
84,1161740,SpellForce 3: Soul Harvest - Oktoberfest,Grimlore Games,THQ Nordic,n/a,"0 .. 20,000","['RPG', 'Strategy']",n/a,$0.00 
85,1161770,Breeders of the Nephelym: Alpha,DerelictHelmsman,DerelictHelmsman,n/a,"0 .. 20,000","['Adventure', 'Free to Play', 'Indie', 'Early Access']",n/a,$0.00 
86,1161780,OTHER: Her Loving Embrace,Chimera Labs LLC,Chimera Labs LLC,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']",n/a,$0.00 
87,1161800,URO2,AECRNIA,AnelaGamesStudio,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Casual', 'Indie', 'Adventure', 'Rhythm', 'Music', 'Anime', 'Cartoon', 'Music-Based Procedural Generation', '2.5D', 'Family Friendly', 'Atmospheric', 'Female Protagonist', 'Colorful', 'Soundtrack', 'Cute', 'Score Attack', 'Cyberpunk', 'Dark Humor', 'Singleplayer', 'Controller']",$14.99 
88,1161810,SushiParty2,AECRNIA,AnelaGamesStudio,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie']","['Casual', 'Indie', 'Action', 'Top-Down Shooter', ""Shoot 'Em Up"", 'Design & Illustration', 'Controller', 'Singleplayer', 'Colorful', 'Fantasy', 'Great Soundtrack', 'Adventure', 'Family Friendly', 'Realistic', 'Soundtrack', 'Platformer', 'Cartoon', 'Comedy', 'Cute', 'Atmospheric']",$9.99 
89,1161820,Survived,OnionStudio,OnionStudio,n/a,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']","['Gore', 'Indie', 'Violent', 'Action', 'RPG', 'Adventure', 'VR']",$3.99 
90,1161840,Funny Archery,Holo Infinity,Holo Infinity,n/a,"0 .. 20,000","['Action', 'Casual', 'Free to Play', 'Indie']","['Free to Play', 'Indie', 'Casual', 'Action', 'VR']",$0.00 
91,1161850,Starazius Demo,Jonathan Law,Jonathan Law,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.00 
92,1161870,Epiphyllum in Love,#workshop,NVLMaker,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie']","['Casual', 'Indie', 'Adventure', 'Visual Novel', 'Anime', 'Dating Sim', 'Word Game', 'Sexual Content']",$3.99 
93,1161880,Vaporum: Lockdown,"Fatbot Games, s. r. o.","Fatbot Games, s. r. o.",72%,"0 .. 20,000","['Action', 'Adventure', 'Indie', 'RPG']","['RPG', 'Action', 'Indie', 'Adventure', 'Dungeon Crawler', 'Grid-Based Movement', 'Steampunk', 'Puzzle', 'Tactical RPG', 'Old School', 'Dark', 'Retro', 'Atmospheric', 'Replay Value', 'Real-Time', 'Dark Fantasy', 'Character Customization', 'Tactical', 'CRPG', 'Real Time Tactics']",$17.99 
94,1161900,Door2:Key,SVGames,SVGames,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'First-Person', 'Puzzle', 'Walking Simulator', 'Open World', 'Mystery', 'Exploration', 'Abstract', 'Relaxing', 'Simulation']",$9.99 
95,1161910,Exile Squadron,One Bit Studio,One Bit Studio,n/a,"0 .. 20,000",['Action'],"['Action', ""Shoot 'Em Up"", 'Pixel Graphics', 'Fast-Paced', 'Score Attack', 'Addictive', 'Side Scroller', 'Replay Value', 'Sci-fi', 'Difficult', 'Space', 'Controller', 'Singleplayer', 'Arcade', 'Old School', 'Atmospheric', 'Perma Death', 'GameMaker', 'Bullet Hell', 'Character Customization']",$7.99 
96,1161920,The Real Man Summer Championship 2019 - 1 Gallon XXXL Beer,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
97,1161930,東方幻夢箋 ~ Touhou Phantasm Dream,Lonhong Team,Lonhong Media,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'RPG']","['RPG', 'Indie', 'Adventure', 'Casual', 'Bullet Hell', 'Anime', 'Faith']",$11.99 
98,1161940,The Real Man Summer Championship 2019 - Dunce's Cap,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
99,1161950,The Real Man Summer Championship 2019 - Epic Gentleman Moustache,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
100,1161960,The Real Man Summer Championship 2019 - Suave Pimp Hat,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
101,1161970,The Real Man Summer Championship 2019 - Psychotic Clown Nose,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
102,1161980,The Real Man Summer Championship 2019 - Alcohol Free Vodka,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
103,1161990,The Real Man Summer Championship 2019 - Regendaly Dlagon Chopsticks,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
104,1162000,The Real Man Summer Championship 2019 - The Evil Piñata of Destruction,SpikyPike,,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Sports']",n/a,$0.00 
105,1162010,奇幻与砍杀2 Fantasy & Blade Ⅱ,绝汪,绝汪,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['Action', 'Casual', 'Adventure', 'Indie', 'RPG', 'Strategy', 'RPGMaker', 'Open World', 'Hack and Slash', 'Fantasy', 'War']",$7.99 
106,1162040,Relow Demo,Tommaso Romanò,Tommaso Romanò,n/a,"0 .. 20,000","['Action', 'Indie']",n/a,$0.00 
107,1162050,Knockout Party,Toxic studio,Toxic studio,n/a,"0 .. 20,000","['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Sports', 'in Early Access']","['Action', 'Casual', 'Indie', 'Multiplayer', 'Funny', 'Physics', 'Comedy', 'Colorful', ""Beat 'em up"", 'Fighting', 'Arcade', 'Early Access', 'First-Person', 'PvP', 'Minimalist', '3D', '3D Fighter', 'Cartoony', 'Stylized', 'Cartoon']",$6.99 
108,1162060,Albedon Wars Demo,Firemill Games,Firemill Games,n/a,"0 .. 20,000",[''],n/a,$0.00 
109,1162070,喵可莉的兔玩偶 - Nyakori's Rabbit Doll,赤瞳大白猫,赤瞳大白猫,n/a,"0 .. 20,000",['Indie'],"['Indie', 'RPG', 'Adventure', 'RPGMaker', 'Horror', 'Anime', 'Cute', 'Female Protagonist', 'Multiple Endings', 'Drama', 'Puzzle', 'JRPG', 'Mystery', 'Touch-Friendly']",$2.99 
110,1162080,东周拟战,GameMan,GameMan,n/a,"0 .. 20,000","['Indie', 'Strategy']",n/a,$0.00 
111,1162100,Mr Zig,Oddfellows Software,Oddfellows Software,n/a,"0 .. 20,000","['Simulation', 'Sports']",n/a,$0.00 
112,1162110,Aokana - Four Rhythms Across the Blue Soundtrack,sprite,NekoNyan Ltd.,n/a,"0 .. 20,000","['Adventure', 'Casual']",n/a,$17.99 
113,1162130,Windbound,5 Lives Studios,Deep Silver,n/a,"0 .. 20,000","['Adventure', 'Indie', 'RPG']","['Adventure', 'RPG', 'Indie', 'Survival', 'Crafting', 'Female Protagonist', 'Singleplayer', 'Sailing', 'Multiplayer', 'Rogue-like']",$29.99 
114,1162140,Rise Of The Overlords,Firescale Studios,Firescale Studios,n/a,"0 .. 20,000","['Free to Play', 'Indie', 'Strategy']",n/a,$0.00 
115,1162160,American Truck Simulator - Pink Ribbon Charity Pack,SCS Software,SCS Software,n/a,"0 .. 20,000","['Indie', 'Simulation']",n/a,$1.99 
116,1162170,Below Sunshade,Arvus Games,Arvus Games,n/a,"0 .. 20,000","['Indie', 'RPG']",n/a,$9.99 
117,1162180,Warren The Warlock,David Owens,David Owens,n/a,"0 .. 20,000","['Casual', 'Free to Play', 'Indie']","['Free to Play', 'Casual', 'Indie', '2D', 'Platformer', 'Singleplayer', 'Family Friendly']",$0.00 
118,1162190,SCP: Blackout OST- Volume 1,Mahelyk,,n/a,"0 .. 20,000",['Indie'],n/a,$6.99 
119,1162200,SOULCALIBUR VI - DLC7: Hilde,BANDAI NAMCO Studios,,n/a,"0 .. 20,000",['Action'],n/a,$5.99 
120,1162201,SOULCALIBUR VI - DLC8: Character Creation Set C,BANDAI NAMCO Studios,,n/a,"0 .. 20,000",['Action'],n/a,$3.99 
121,1162202,SOULCALIBUR VI - DLC9: Haohmaru,BANDAI NAMCO Studios,,n/a,"0 .. 20,000",['Action'],n/a,$5.99 
122,1162203,SOULCALIBUR VI - DLC10: Character Creation Set D,BANDAI NAMCO Studios,,n/a,"0 .. 20,000",['Action'],n/a,$3.99 
123,1162204,SOULCALIBUR VI - DLC11: Setsuka,BANDAI NAMCO Studios,,n/a,"0 .. 20,000",['Action'],n/a,$5.99 
124,1162205,SOULCALIBUR VI - DLC12: Character Creation Set E,BANDAI NAMCO Studios,,n/a,"0 .. 20,000",['Action'],n/a,$3.99 
125,1162208,SOULCALIBUR VI Season Pass 2,BANDAI NAMCO Studios,,n/a,"0 .. 20,000",['Action'],n/a,$33.99 
126,1162210,Non-Linear Text Quests - The Barbarian and the Subterranean Caves,NLB project,NLB project,n/a,"0 .. 20,000","['Adventure', 'Indie']",n/a,$2 
127,1162230,The Surge 2 - Season Pass,Deck13,Focus Home Interactive,n/a,"0 .. 20,000","['Action', 'RPG']",n/a,$19.99 
128,1162260,Jigsaw Puzzle - Expansion Pack 5,Jigsaw Games,,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",n/a,$1.49 
129,1162270,CATGIRL LOVER 2 - LOVABLE GIRLS,CUTE ANIME GIRLS,Tranquility games,n/a,"0 .. 20,000","['Adventure', 'Casual', 'Indie', 'RPG']",n/a,$0.00 
130,1162280,Eternal Hope,Doublehit Games,Doublehit Games,n/a,"0 .. 20,000","['Adventure', 'Indie']","['Adventure', 'Indie', 'Platformer', 'Singleplayer', '2D', 'Cinematic', 'Fantasy', 'Emotional', 'Great Soundtrack', 'Short', 'Story Rich', 'Physics', 'Atmospheric']",$9.99 
131,1162290,Easy hentai puzzle 2,Laush Dmitriy Sergeevich,Laush Studio,n/a,"0 .. 20,000","['Casual', 'Indie']",n/a,$2.99 
132,1162310,Drift Masters,Polantronic,Polantronic,n/a,"0 .. 20,000","['Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",n/a,$2.99 
133,1162320,AVA: Dark History,Dnovel, Dnovel,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'in Early Access']","['Casual', 'Action', 'Adventure', 'Rogue-lite', '2D', 'Early Access', 'Platformer', 'Side Scroller', 'Indie', 'Funny', 'Puzzle-Platformer', 'Arcade', 'Retro', 'Singleplayer', 'Comedy', 'Rogue-like']",$9.99 
134,1162330,Earthlings Must Die,Wild Wolf,Wild Wolf ,n/a,"0 .. 20,000","['Action', 'Indie', 'Simulation']","['Simulation', 'Indie', 'Violent', 'Action']",$14.99 
135,1162340,Azur Lane Crosswave - Shiranui's Prized Goods Release Sale,IDEA FACTORY,Idea Factory International,n/a,"0 .. 20,000","['Action', 'Adventure', 'RPG']",n/a,$1.99 
136,1162341,Azur Lane Crosswave - Operation EXP Boost,IDEA FACTORY,Idea Factory International,n/a,"0 .. 20,000","['Action', 'Adventure', 'RPG']",n/a,$1.99 
137,1162342,Azur Lane Crosswave - Neptune,IDEA FACTORY,Idea Factory International,n/a,"0 .. 20,000","['Action', 'Adventure', 'RPG']",n/a,$49.99 
138,1162350,Drill Down,Dakror Games,Dakror Games,n/a,"0 .. 20,000","['Indie', 'Simulation', 'Strategy']","['Indie', 'Simulation', 'Strategy', 'Economy', 'Resource Management', 'Singleplayer', 'Automation']",$4.99 
139,1162360,Playmobil: The Movie VR Adventures,ON VR Lab,OBL,n/a,"0 .. 20,000","['Action', 'Adventure', 'Casual', 'Sports']",n/a,$0.00 
